"KEGG_ko"	"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"Symbol"	"Name"	"DEO"
"ko:K11786"	2173.84669342786	0.813195007657556	0.179482015521129	3.98477295448108e-06	3.31908147267366e-05	"STH1_SNF2"	"ATP-dependent helicase STH1/SNF2 [EC:5.6.2.-]"	0
"ko:K17671"	299.150998507901	-12.1764960797263	3.17073863341174	4.05937513975063e-06	3.37130510139993e-05	"AEP1"	"ATPase expression protein 1, mitochondrial"	1
"ko:K08284"	326.170899763111	-4.23200668845952	1.01693744042375	4.13685701524849e-06	3.41562071929555e-05	"MID1"	"calcium channel MID1"	1
"ko:K15628"	370.314606622776	-4.53351840198065	1.07424165527351	4.12681214805549e-06	3.41562071929555e-05	"PXA"	"ATP-binding cassette, subfamily D (ALD), peroxisomal long-chain fatty acid import protein [EC:7.6.2.4]"	1
"ko:K11555"	169.171884890435	-8.47237493928192	2.01563676809032	4.21808212310974e-06	3.47256063158337e-05	"OKP1"	"central kinetochore subunit OKP1"	1
"ko:K00802"	223.513057136961	-6.76646716632388	1.56796071605377	4.26910130147418e-06	3.50437532921011e-05	"SMS"	"spermine synthase [EC:2.5.1.22]"	1
"ko:K17906"	617.419105515519	1.93137384127874	0.491887389399311	4.52999075726787e-06	3.70778434236492e-05	"ATG2"	"autophagy-related protein 2"	1
"ko:K03351"	67.4878570735398	-5.81551964549711	1.35167906248847	4.63714307566146e-06	3.77367505467622e-05	"APC4, ANAPC4"	"anaphase-promoting complex subunit 4"	1
"ko:K19589"	191.907910279431	12.4660812228421	3.29247950064499	4.63007049028891e-06	3.77367505467622e-05	"N6AMT1"	"release factor glutamine methyltransferase [EC:2.1.1.297]"	1
"ko:K21145"	70.1299200052528	-17.3388162489975	4.70851778009916	4.70342659388322e-06	3.81664874323131e-05	"ATG38"	"autophagy-related protein 38"	1
"ko:K01194"	6185.51197076469	1.79813615511115	0.449999281016038	4.8024242037446e-06	3.88584724142992e-05	"TREH, treA, treF"	"alpha,alpha-trehalase [EC:3.2.1.28]"	1
"ko:K08832"	1364.62934897497	1.20059128182078	0.275337192594145	4.94437827618645e-06	3.98931033565812e-05	"SRPK3, STK23"	"serine/threonine-protein kinase SRPK3 [EC:2.7.11.1]"	1
"ko:K18185"	191.391748933317	6.53605261066999	1.53035087577605	5.22503451484074e-06	4.20377776875823e-05	"COX23"	"cytochrome c oxidase assembly protein subunit 23"	1
"ko:K15364"	15.1101042247297	24.4687011019632	6.64521641772862	5.43385796102247e-06	4.35940106108092e-05	"NCE4, RMI1"	"RecQ-mediated genome instability protein 1"	1
"ko:K07375"	1401.93311487039	-1.83783421435889	0.467170462709541	5.59552316526201e-06	4.47641853220961e-05	"TUBB"	"tubulin beta"	1
"ko:K02141"	997.597835825732	-6.22764701331914	1.47093521229615	6.13139471589453e-06	4.89129854518684e-05	"ATPeFH, ATP14"	"F-type H+-transporting ATPase subunit h"	1
"ko:K19788"	161.518250460413	-3.75218214524077	0.953106269103607	6.20874439876414e-06	4.93909104980339e-05	"OLA1"	"obg-like ATPase 1"	1
"ko:K12188"	37.8591712317299	17.5000251032869	4.85208447883939	6.24025894865986e-06	4.95025583826463e-05	"SNF8, EAP30"	"ESCRT-II complex subunit VPS22"	1
"ko:K11551"	157.840883465344	-10.9550280607832	2.85951915226378	6.43046265083757e-06	5.08689112490838e-05	"MIS15, CHL4"	"central kinetochore subunit Mis15/CHL4"	1
"ko:K00826"	4180.1662809568	-1.33817891973946	0.316703666044436	6.64688589093057e-06	5.24344870281766e-05	"E2.6.1.42, ilvE"	"branched-chain amino acid aminotransferase [EC:2.6.1.42]"	1
"ko:K01823"	470.668948101638	14.483053785571	4.04315262183998	7.16668290590147e-06	5.59119724229007e-05	"idi, IDI"	"isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]"	1
"ko:K14003"	850.14796116676	-1.28730989388122	0.303914577314382	7.15933138594151e-06	5.59119724229007e-05	"PREB, SEC12"	"prolactin regulatory element-binding protein"	1
"ko:K15634"	650.70556476837	-4.3893163343652	1.08430634486367	7.13477491249765e-06	5.59119724229007e-05	"gpmB"	"2,3-bisphosphoglycerate-dependent phosphoglycerate mutase [EC:5.4.2.11]"	1
"ko:K18715"	1172.79641779434	-5.13451742498974	1.23689304759999	7.13830006961354e-06	5.59119724229007e-05	"NUP159"	"nucleoporin NUP159"	1
"ko:K13106"	5.65529442111099	24.2847129120787	6.77711774737321	7.27636744365067e-06	5.66117379132382e-05	"BUD13, CWC26"	"pre-mRNA-splicing factor CWC26"	1
"ko:K03031"	271.975953093386	14.7549670117369	4.14304292881417	7.5727223323857e-06	5.86956939835963e-05	"PSMD8, RPN12"	"26S proteasome regulatory subunit N12"	1
"ko:K12829"	311.95768879531	-4.11418158613227	1.03530723459649	7.58567231567664e-06	5.86956939835963e-05	"SF3B2, SAP145, CUS1"	"splicing factor 3B subunit 2"	1
"ko:K09510"	4434.61308292017	10.1755640826287	2.63011125986328	7.62925959620275e-06	5.88721067478098e-05	"DNAJB4"	"DnaJ homolog subfamily B member 4"	1
"ko:K00045"	238.878098341723	-15.9724225289759	4.5250188025554	8.08668269974125e-06	6.22322972980087e-05	"E1.1.1.67, mtlK"	"mannitol 2-dehydrogenase [EC:1.1.1.67]"	1
"ko:K10982"	100.672398557807	-8.97582433254573	2.252898694722	8.11866780221618e-06	6.2309125246277e-05	"LIF1"	"ligase-interacting factor 1"	1
"ko:K05749"	103.586338500853	-17.0220061174977	4.82375256761901	8.14257556946767e-06	6.23237135479255e-05	"CYFIP"	"cytoplasmic FMR1 interacting protein"	1
"ko:K03010"	2757.91161696827	0.876901826964842	0.201162619187754	8.21844132799206e-06	6.2734840541438e-05	"RPB2, POLR2B"	"DNA-directed RNA polymerase II subunit RPB2 [EC:2.7.7.6]"	0
"ko:K12848"	16.2820908967963	20.2370471219058	5.70035124445963	8.33884152543696e-06	6.34827935484879e-05	"SNU23"	"U4/U6.U5 tri-snRNP component SNU23"	1
"ko:K01537"	1271.00122500832	1.60799069992235	0.402724068144127	8.51717911491146e-06	6.44937199289552e-05	"ATP2C"	"P-type Ca2+ transporter type 2C [EC:7.2.2.10]"	1
"ko:K06682"	121.552126606434	14.0357732141155	3.95500582022665	8.51339786400777e-06	6.44937199289552e-05	"TEM1"	"Gtp-binding protein of the ras superfamily involved in termination of M-phase"	1
"ko:K15116"	702.830891906945	1.02269162256706	0.237688148294367	8.74012848797715e-06	6.60054503412034e-05	"SLC25A33_36, RIM2"	"solute carrier family 25, member 33/36"	1
"ko:K12772"	2900.2282763177	8.03247674722024	1.98819783900437	9.21156351795641e-06	6.93807124543951e-05	"SPS4"	"sporulation-specific protein 4"	1
"ko:K11498"	132.057594660594	-4.7868563219213	1.18539119343841	9.3387691057966e-06	7.01522390122439e-05	"CENPE"	"centromeric protein E"	1
"ko:K12667"	551.133079867531	-6.22771890719503	1.51153632579959	9.39405353515901e-06	7.03808455332548e-05	"SWP1, RPN2"	"oligosaccharyltransferase complex subunit delta (ribophorin II)"	1
"ko:K21391"	281.313514621247	-3.83806444924469	0.998240225728305	9.54139663230321e-06	7.1296135257738e-05	"ADN3"	"adhesion defective protein 3"	1
"ko:K12578"	283.551829959494	-3.88295484442558	1.01084367509263	1.0077183993117e-05	7.51015396539664e-05	"LCD1, ddc2"	"DNA damage checkpoint protein LCD1"	1
"ko:K02144"	3010.89960449533	-1.20209094899285	0.28758217112011	1.09664794258453e-05	8.15146187243932e-05	"ATPeV1H"	"V-type H+-transporting ATPase subunit H"	1
"ko:K01216"	1719.13468196967	-3.23677405772094	0.887724311284481	1.1159320244451e-05	8.27308767860871e-05	"bglS"	"licheninase [EC:3.2.1.73]"	1
"ko:K19852"	2335.97705844925	1.06582296336272	0.251858686642049	1.11911396665961e-05	8.27501502240214e-05	"KIN1_2"	"serine/threonine protein kinase KIN1/2 [EC:2.7.11.1]"	1
"ko:K17770"	872.629645609792	-2.59927305646073	0.734114355503666	1.12925587904495e-05	8.32826210795647e-05	"TOM20"	"mitochondrial import receptor subunit TOM20"	1
"ko:K19953"	502.014297939636	-3.56564689872741	0.959310462299248	1.17876682447888e-05	8.67082505694597e-05	"GRTP1, TBC1D6, MSB3_4"	"TBC1 domain family member 6"	1
"ko:K03144"	426.551229773254	1.38700364688385	0.341778671721673	1.20565147686636e-05	8.84560876291591e-05	"TFIIH4, GTF2H4, TFB2"	"transcription initiation factor TFIIH subunit 4"	1
"ko:K14967"	262.208178027771	-5.69160540557266	1.41523624601074	1.29475753351661e-05	9.47481481891223e-05	"BRE2, CPS60"	"COMPASS component BRE2"	1
"ko:K11229"	316.072654630826	2.05231587587334	0.568280753821611	1.30650458636883e-05	9.53613656854773e-05	"BCK1"	"mitogen-activated protein kinase kinase kinase [EC:2.7.11.25]"	1
"ko:K03316"	2384.59702979253	1.47707550499077	0.371391138592921	1.32727937040964e-05	9.66286677892055e-05	"TC.CPA1"	"monovalent cation:H+ antiporter, CPA1 family"	1
"ko:K12604"	1273.84715490632	1.42355010820533	0.354951068321154	1.33723619019196e-05	9.71039202724012e-05	"CNOT1, NOT1"	"CCR4-NOT transcription complex subunit 1"	1
"ko:K04649"	941.996929676178	10.076733372109	2.70752511446642	1.35536147884644e-05	9.79179517370697e-05	"HIP2, UBC1"	"ubiquitin-conjugating enzyme (huntingtin interacting protein 2) [EC:2.3.2.23]"	1
"ko:K22008"	491.20835288415	-1.60509792774363	0.41336550948795	1.35206548160232e-05	9.79179517370697e-05	"PSK1"	"serine/threonine-protein kinase Psk1 [EC:2.7.11.1]"	1
"ko:K14713"	322.927275239165	-7.67483382653811	1.93861568329896	1.36928871980219e-05	9.86724085109367e-05	"SLC39A7, KE4, ZIP7"	"solute carrier family 39 (zinc transporter), member 7"	1
"ko:K12184"	43.8345237387409	15.6117797081396	4.61861353070176	1.38670316470026e-05	9.96736894018055e-05	"VPS28"	"ESCRT-I complex subunit VPS28"	1
"ko:K11808"	1801.74395407851	-1.40833998077617	0.351169983455953	1.39301905097093e-05	9.98741760088523e-05	"ADE2"	"phosphoribosylaminoimidazole carboxylase [EC:4.1.1.21]"	1
"ko:K00416"	1794.46125384965	6.86942586735895	1.7206067485074	1.42255181417869e-05	0.000101734008529143	"QCR6, UQCRH"	"ubiquinol-cytochrome c reductase subunit 6"	1
"ko:K10570"	202.216918198554	-8.08026524836274	2.07284510392521	1.51722548137847e-05	0.000108231298822767	"ERCC8, CKN1, CSA"	"DNA excision repair protein ERCC-8"	1
"ko:K04565"	1917.76242217797	9.71202661441081	2.60429701522976	1.52320940604738e-05	0.000108385151706688	"SOD1"	"superoxide dismutase, Cu-Zn family [EC:1.15.1.1]"	1
"ko:K01115"	1095.88995379908	1.48828193488845	0.37850925724086	1.54931452932274e-05	0.000109966384637644	"PLD1_2"	"phospholipase D1/2 [EC:3.1.4.4]"	1
"ko:K21864"	316.701957892909	-3.98724399289709	1.06513759237719	1.56999526154762e-05	0.000111155664517572	"CCH1"	"voltage-dependent calcium channel"	1
"ko:K17715"	229.653003954784	-11.1888641410552	3.15574973095485	1.66669309582988e-05	0.000117707602179307	"SAM35, TOM38"	"sorting and assembly machinery component 35"	1
"ko:K02328"	154.086300741351	13.8012582047126	4.10225506377478	1.69967077687558e-05	0.000119738000997802	"POLD2"	"DNA polymerase delta subunit 2"	1
"ko:K16219"	533.840780974059	-1.62773132562602	0.427529828216429	1.71923633964022e-05	0.00012081581423973	"NTMT1, METTL11A, NTM1"	"protein N-terminal methyltransferase [EC:2.1.1.244]"	1
"ko:K02729"	734.181486708138	10.0289784410847	2.75410523633299	1.82332728139674e-05	0.000127813437151375	"PSMA5"	"20S proteasome subunit alpha 5 [EC:3.4.25.1]"	1
"ko:K09831"	14342.7178175689	-3.03322685263535	0.876355482935681	1.92021456791833e-05	0.000134272781638141	"ERG5, CYP61A"	"sterol 22-desaturase [EC:1.14.19.41]"	1
"ko:K18712"	391.996934018454	-4.81747302427503	1.26215805460084	2.04599364504928e-05	0.000142715615832009	"HPR1"	"THO complex subunit HPR1"	1
"ko:K00863"	8208.3099695371	2.47628587385154	0.729932757913859	2.0886901144458e-05	0.000145335882164878	"DAK, TKFC"	"triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing) [EC:2.7.1.28 2.7.1.29 4.6.1.15]"	1
"ko:K08486"	1572.97195984195	-1.20361926894883	0.299357521606838	2.1541597957974e-05	0.00014952403288476	"STX1B_2_3"	"syntaxin 1B/2/3"	1
"ko:K02908"	4855.27019397225	-2.2169201691211	0.647161506604558	2.17634423706317e-05	0.000150694544727699	"RP-L30e, RPL30"	"large subunit ribosomal protein L30e"	1
"ko:K07025"	84.4651688978602	7.25089761426924	1.88477510143297	2.2152970685496e-05	0.000153017592637377	"K07025"	"putative hydrolase of the HAD superfamily"	1
"ko:K15449"	1160.8723299744	-6.16503999039755	1.5921930945028	2.24537145649298e-05	0.000154560141575538	"TYW1"	"tRNA wybutosine-synthesizing protein 1 [EC:4.1.3.44]"	1
"ko:K17822"	118.725961072341	-8.71220232859968	2.33959162378605	2.24854443252548e-05	0.000154560141575538	"DCUN1D1_2"	"DCN1-like protein 1/2"	1
"ko:K06185"	7265.66057400846	1.4512846470517	0.375832834276789	2.28313000767212e-05	0.000156557486240374	"ABCF2"	"ATP-binding cassette, subfamily F, member 2"	1
"ko:K15152"	27.5047250440366	14.1730054718609	4.34363904234487	2.29043857354713e-05	0.000156679276335398	"MED21, SRB7"	"mediator of RNA polymerase II transcription subunit 21"	1
"ko:K09313"	566.417143992875	-4.65808427155697	1.23979202386571	2.32083983614411e-05	0.000158376347372533	"CUTL"	"homeobox protein cut-like"	1
"ko:K11578"	322.871337182302	-4.58649418053576	1.22486772090941	2.33461265613527e-05	0.000158933246206132	"ZW10, DSL1"	"protein transport protein DSL1/ZW10"	1
"ko:K10599"	433.281104508243	-4.63367375974625	1.23634064506752	2.36475019585097e-05	0.000160598862221821	"PRPF19, PRP19"	"pre-mRNA-processing factor 19 [EC:2.3.2.27]"	1
"ko:K13993"	7655.12699630255	-7.3847899669698	1.93491483411524	2.39177484168518e-05	0.000162045606498862	"HSP20"	"HSP20 family protein"	1
"ko:K17742"	9689.61302781207	5.37775656442872	1.40710822956525	2.41863896966819e-05	0.000163085370526198	"SOU1"	"sorbose reductase [EC:1.1.1.289]"	1
"ko:K22072"	107.916356788256	14.4984326824344	4.4787829510044	2.41400379766586e-05	0.000163085370526198	"ISCA2"	"iron-sulfur cluster assembly 2"	1
"ko:K02544"	156.782727616671	-3.90307562851395	1.08418639371848	2.42511125678793e-05	0.000163133374803406	"MEC3"	"G2-specific checkpoint protein"	1
"ko:K14522"	27.9457023108417	19.1846594997254	6.00666267707781	2.44423386307089e-05	0.000164030101900871	"POP3"	"ribonuclease P/MRP protein subunit POP3 [EC:3.1.26.5]"	1
"ko:K11132"	696.817732576015	-6.09397420077226	1.5851775256338	2.45833283865071e-05	0.000164586255296898	"EST1"	"telomere elongation protein [EC:2.7.7.-]"	1
"ko:K17679"	698.046046472273	-5.16588183900342	1.36303717381275	2.54127917131356e-05	0.000169738269178302	"MSS116"	"ATP-dependent RNA helicase MSS116, mitochondrial [EC:3.6.4.13]"	1
"ko:K14803"	2617.7281632796	-1.681218029112	0.458308880444654	2.5566177640958e-05	0.000170360976656925	"PTC2_3"	"protein phosphatase PTC2/3 [EC:3.1.3.16]"	1
"ko:K11344"	572.804700372105	-1.76068004785144	0.488346107520861	2.62430564257606e-05	0.000174460882154352	"EAF6"	"chromatin modification-related protein EAF6"	1
"ko:K11380"	354.551533234391	-4.28059607326034	1.17505939482214	2.74597055211337e-05	0.000182121512964522	"NTO1"	"NuA3 HAT complex component NTO1"	1
"ko:K01452"	37.9877183690161	7.64482374803891	2.04135267663552	2.86406581239686e-05	0.00018951014908196	"E3.5.1.41"	"chitin deacetylase [EC:3.5.1.41]"	1
"ko:K01549"	500.167632198999	12.0726636300198	3.6792730430665	3.11713404158086e-05	0.000205774443024638	"TIM11, ATP21"	"F-type H+-transporting ATP synthase subunit e"	1
"ko:K01890"	1488.20858633839	7.67633960298678	2.0711772519832	3.22331771674964e-05	0.000211841634543429	"FARSB, pheT"	"phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]"	1
"ko:K11547"	161.612270192989	-8.44501037170605	2.32020312126941	3.22895270575509e-05	0.000211841634543429	"NDC80, HEC1, TID3"	"kinetochore protein NDC80"	1
"ko:K20302"	89.6320671410665	14.0465502034542	4.44292079461834	3.23148256083197e-05	0.000211841634543429	"TRAPPC3, BET3"	"trafficking protein particle complex subunit 3"	1
"ko:K01191"	4192.17009481456	2.16003371303105	0.647326135184854	3.31330781909375e-05	0.000216704104934723	"MAN2C1"	"alpha-mannosidase [EC:3.2.1.24]"	1
"ko:K03258"	2641.78152107938	-1.319681745455	0.342734104864545	3.34132615397326e-05	0.000218033079909039	"EIF4B"	"translation initiation factor 4B"	1
"ko:K09829"	2945.00952666491	-5.09678568757659	1.37842432419729	3.36145487441923e-05	0.000218842303548397	"ERG2"	"C-8 sterol isomerase [EC:5.-.-.-]"	1
"ko:K01078"	2058.08246760953	-2.19123300758548	0.659483826263685	3.3707008402191e-05	0.000218940935309645	"PHO"	"acid phosphatase [EC:3.1.3.2]"	1
"ko:K01536"	683.232594688904	-4.90697564388464	1.34167861284584	3.58342099886427e-05	0.000231345643397261	"ENA"	"P-type Na+/K+ transporter [EC:7.2.2.3 7.2.2.-]"	1
"ko:K10580"	1124.81743010707	1.34912325915491	0.353714703639961	3.59435321662411e-05	0.000231345643397261	"UBE2N, BLU, UBC13"	"ubiquitin-conjugating enzyme E2 N [EC:2.3.2.23]"	1
"ko:K15072"	414.181690762298	-7.86408418597776	2.14929047943387	3.58192068801505e-05	0.000231345643397261	"SAF1"	"SCF-associated factor 1"	1
"ko:K15147"	158.065143317716	-4.64259790916947	1.28163851440948	3.58639031265076e-05	0.000231345643397261	"MED5, NUT1"	"mediator of RNA polymerase II transcription subunit 5"	1
"ko:K08343"	388.116409813558	11.9469324643805	3.68983664848242	3.69087805375554e-05	0.000237019651887431	"ATG3"	"ubiquitin-like-conjugating enzyme ATG3"	1
"ko:K16216"	659.255128013523	-5.67510909188241	1.54302760397293	4.0606193441413e-05	0.000260173619516022	"yueD"	"benzil reductase ((S)-benzoin forming) [EC:1.1.1.320]"	1
"ko:K18731"	212.249160470429	-15.5148016912292	5.09647821420501	4.12479796758748e-05	0.000263689116122071	"GFD1"	"mRNA transport factor GFD1"	1
"ko:K12778"	111.676980700098	-7.21336820559296	1.97610373574417	4.22300560263895e-05	0.00026935927627643	"HORMAD, HOP1"	"meiosis-specific protein"	1
"ko:K14650"	82.0604113580747	10.2989595813177	3.07960111755739	4.31750151697178e-05	0.000274151665831033	"TAF3"	"transcription initiation factor TFIID subunit 3"	1
"ko:K14806"	577.687702754709	1.27198569312346	0.33348771167823	4.30943583011745e-05	0.000274151665831033	"DDX31, DBP7"	"ATP-dependent RNA helicase DDX31/DBP7 [EC:3.6.4.13]"	1
"ko:K12346"	1729.85506189488	-1.02950810531673	0.262367561611774	4.37531979205207e-05	0.000277201468704507	"SMF"	"metal iron transporter"	1
"ko:K13509"	1358.36823428142	8.00857115763853	2.23665344864128	4.40732883886618e-05	0.000278606144456898	"AGPAT1_2"	"lysophosphatidate acyltransferase [EC:2.3.1.51]"	1
"ko:K07827"	1003.78754669879	5.43323749024371	1.50059758188823	4.66377396257516e-05	0.000294160531447947	"KRAS, KRAS2"	"GTPase KRas"	1
"ko:K06268"	341.170560493451	-11.7764589846455	3.72082220088696	4.81910592134545e-05	0.000303282399316673	"PPP3R, CNB"	"serine/threonine-protein phosphatase 2B regulatory subunit"	1
"ko:K12232"	259.334745041488	-3.89771286719579	1.1486965447734	4.87237158198197e-05	0.000305954685591418	"HECTD2"	"E3 ubiquitin-protein ligase HECTD2 [EC:2.3.2.26]"	1
"ko:K11376"	28.83495360119	22.5254726513237	7.88747349957744	4.90518897624314e-05	0.000307333964175234	"ELP5, IKI1"	"elongator complex protein 5"	1
"ko:K15218"	314.595299617118	-4.11810769711365	1.20309515409884	5.1124101899413e-05	0.000319610279424145	"RRN6"	"RNA polymerase I-specific transcription initiation factor RRN6"	1
"ko:K19844"	495.320163600013	-4.53278222317945	1.297920698007	5.15261566073465e-05	0.000321414263242302	"BEM2"	"GTPase-activating protein BEM2"	1
"ko:K10706"	688.377869819591	-1.50481099309387	0.41645585197706	5.18354465017259e-05	0.000322632932951402	"SETX, ALS4"	"senataxin [EC:5.6.2.-]"	1
"ko:K11836"	845.17090369621	1.59423937969754	0.449866107609407	5.25171694990238e-05	0.000326159263204464	"USP5_13, UBP14"	"ubiquitin carboxyl-terminal hydrolase 5/13 [EC:3.4.19.12]"	1
"ko:K00006"	11743.7253342529	1.95621196231809	0.594177448092239	5.48125710364478e-05	0.000339670024453436	"GPD1"	"glycerol-3-phosphate dehydrogenase (NAD+) [EC:1.1.1.8]"	1
"ko:K18624"	744.68915129692	-5.99972516597976	1.67203051686678	5.51871900446867e-05	0.00034124480831125	"MAEA, EMP"	"macrophage erythroblast attacher"	1
"ko:K09424"	784.630943582177	-2.87088368163686	0.909634805954641	5.56198852976245e-05	0.000343171056999723	"REB1"	"Myb-like DNA-binding protein REB1"	1
"ko:K01580"	6226.28500027994	-5.98509998787949	1.67154143639439	5.64458332055068e-05	0.000347509999213033	"E4.1.1.15, gadB, gadA, GAD"	"glutamate decarboxylase [EC:4.1.1.15]"	1
"ko:K17968"	246.544258142068	8.90621555273845	2.61384457758422	5.69431781818305e-05	0.000349811454687514	"TRIAP1, MDM35"	"TRIAP1/MDM35 family protein"	1
"ko:K12411"	374.681345254336	-6.15886062788463	1.72431361722878	5.83394567419504e-05	0.000357613293275332	"YOX1, YHP1"	"homeobox protein YOX1/YHP1"	1
"ko:K12183"	175.299089800136	-5.06068034275131	1.44244752438979	6.00887620684218e-05	0.000367540764962787	"TSG101, STP22, VPS23"	"ESCRT-I complex subunit TSG101"	1
"ko:K06123"	1120.32688819548	1.82129443350635	0.544392424236562	6.029424407978e-05	0.00036800280007314	"AYR1"	"1-acylglycerone phosphate reductase [EC:1.1.1.101]"	1
"ko:K01174"	55.6329147936123	16.1866215284795	5.58098595945029	6.05952410412198e-05	0.000369044564792977	"nuc"	"micrococcal nuclease [EC:3.1.31.1]"	1
"ko:K03036"	1485.27098683554	-1.09054395144508	0.285887979474345	6.15315091620832e-05	0.000373942562118068	"PSMD11, RPN6"	"26S proteasome regulatory subunit N6"	1
"ko:K20044"	1171.16691858208	-1.27879152115685	0.34427474134918	6.2640276265685e-05	0.000379865658210749	"PICALM"	"phosphatidylinositol-binding clathrin assembly protein"	1
"ko:K01408"	893.062752067111	-5.11068079839834	1.46130192009215	6.30388089234581e-05	0.000381465612972721	"IDE, ide"	"insulysin [EC:3.4.24.56]"	1
"ko:K03108"	626.157792066302	-4.79867185588435	1.38576557632738	6.32571450963079e-05	0.000381970650133783	"SRP72"	"signal recognition particle subunit SRP72"	1
"ko:K10756"	497.937925824624	-1.60990455317678	0.464167000882606	6.65156256253494e-05	0.000400792025044659	"RFC3_5"	"replication factor C subunit 3/5"	1
"ko:K00549"	15041.2259367264	-2.18989908435062	0.698682803557768	6.95007576165441e-05	0.000417889905668902	"metE"	"5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase [EC:2.1.1.14]"	1
"ko:K10256"	4560.34400333034	5.59751073290935	1.60217555407333	7.04988161946305e-05	0.000422992897167783	"FAD2"	"omega-6 fatty acid desaturase / acyl-lipid omega-6 desaturase (Delta-12 desaturase) [EC:1.14.19.6 1.14.19.22]"	1
"ko:K03062"	3058.83958825387	1.01244061479578	0.26574598881429	7.1049105075841e-05	0.000424495918934139	"PSMC1, RPT2"	"26S proteasome regulatory subunit T2"	1
"ko:K11676"	425.128636004729	-4.9515807351212	1.43853857327791	7.10346002275053e-05	0.000424495918934139	"IES2"	"Ino eighty subunit 2"	1
"ko:K10777"	443.493046838823	-5.21725014289847	1.51022437447125	7.36747507813739e-05	0.000439256619395476	"LIG4, DNL4"	"DNA ligase 4 [EC:6.5.1.1]"	1
"ko:K01599"	1683.64051177826	1.22314660379395	0.33077080454315	7.53743166141077e-05	0.000445930154144685	"hemE, UROD"	"uroporphyrinogen decarboxylase [EC:4.1.1.37]"	1
"ko:K02864"	281.960132874271	-5.250071467291	1.52144291252952	7.51101174236818e-05	0.000445930154144685	"RP-L10, MRPL10, rplJ"	"large subunit ribosomal protein L10"	1
"ko:K09490"	8250.17763669393	1.81224766757576	0.550776026841333	7.54239208457995e-05	0.000445930154144685	"HSPA5, BIP"	"endoplasmic reticulum chaperone BiP [EC:3.6.4.10]"	1
"ko:K15565"	169.388200054825	-4.90959519324315	1.436321629472	7.53023303732711e-05	0.000445930154144685	"CTK3"	"CTD kinase subunit gamma"	1
"ko:K21991"	249.169832022886	-7.6626114700558	2.23665892391124	7.58178034311767e-05	0.000447325040243943	"UNC45"	"protein unc-45"	1
"ko:K15027"	464.875738132641	1.34869878796427	0.372740883891961	7.65477536778565e-05	0.000450692803359022	"EIF2D"	"translation initiation factor 2D"	1
"ko:K11713"	138.01623252098	-6.42752282517594	1.84970683947516	7.75185689364751e-05	0.000455461799228418	"PGTB1"	"geranylgeranyl transferase type-1 subunit beta [EC:2.5.1.59]"	1
"ko:K21197"	819.420604640793	-4.89736411864195	1.43783581310005	7.77726039818591e-05	0.000456008311545807	"PCL5, pas1"	"PHO85 cyclin-5"	1
"ko:K06125"	681.606076265521	-1.64993378209541	0.486029832773983	7.80513434160379e-05	0.000456697116847561	"COQ2"	"4-hydroxybenzoate polyprenyltransferase [EC:2.5.1.39]"	1
"ko:K18192"	163.609889024717	9.82840860159826	3.08370365972218	7.95683648289149e-05	0.00046461362720719	"ATP10"	"mitochondrial ATPase complex subunit ATP10"	1
"ko:K12200"	211.289159423365	-5.4082174452979	1.57421514295907	8.11689576938988e-05	0.000472984543599015	"PDCD6IP, ALIX, RIM20"	"programmed cell death 6-interacting protein"	1
"ko:K14863"	486.446199788648	6.65313956808114	1.92881199336073	8.24200861291878e-05	0.000479288878681437	"WDR12, YTM1"	"ribosome biogenesis protein"	1
"ko:K10089"	362.318586070994	-4.56841251757425	1.36808523692779	8.40020297947974e-05	0.000487487189300955	"M6PR"	"cation-dependent mannose-6-phosphate receptor"	1
"ko:K00164"	4394.70932857347	1.68470802321662	0.504832026342791	8.75958365897998e-05	0.000507303495342153	"OGDH, sucA"	"2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]"	1
"ko:K15289"	440.880416761212	-5.83755723657589	1.70645038513483	8.95510667367093e-05	0.000517568614282369	"SLC35F5"	"solute carrier family 35, member F5"	1
"ko:K03283"	111700.306936505	1.64578561805342	0.490305848305525	9.05321846394433e-05	0.000522173415272716	"HSPA1s"	"heat shock 70kDa protein 1/2/6/8"	1
"ko:K14644"	309.307717378474	-5.78137427428346	1.6955705512605	9.20407523330767e-05	0.000529795550014783	"OSW3, RRT12"	"subtilase-type proteinase RRT12 [EC:3.4.21.-]"	1
"ko:K12627"	21.7026804688617	-12.684830691715	4.41027833571955	9.22919237854718e-05	0.000530163748804171	"LSM8"	"U6 snRNA-associated Sm-like protein LSm8"	1
"ko:K10752"	441.02218199015	-1.46463369111	0.420375720935199	9.32757056621519e-05	0.000534730361204887	"RBBP4, HAT2, CAF1, MIS16"	"histone-binding protein RBBP4"	1
"ko:K03106"	717.618855759659	-5.53215538594797	1.6301384032707	9.35773033489859e-05	0.000535375602190562	"SRP54, ffh"	"signal recognition particle subunit SRP54 [EC:3.6.5.4]"	1
"ko:K15205"	280.923111302088	-5.2585532011337	1.56060450037753	9.54923631281332e-05	0.000545230589473535	"TFC6"	"transcription factor C subunit 6"	1
