"KEGG_ko"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Symbol"	"Name"	"DEO"
"ko:K02889"	6628.6841951406	1.0202307222125	0.525802620772575	1.88455915041166	0.0594893818081162	0.222178074185489	"RP-L21e, RPL21"	"large subunit ribosomal protein L21e"	0
"ko:K00232"	622.392713263295	-0.977981434111275	0.539141715903125	-1.88361844917167	0.0596166045006926	0.222337846530203	"E1.3.3.6, ACOX1, ACOX3"	"acyl-CoA oxidase [EC:1.3.3.6]"	0
"ko:K04482"	1341.5216543948	-0.741912925231662	0.393819014739184	-1.88201200340689	0.0598343858884001	0.222634525272663	"RAD51"	"DNA repair protein RAD51"	0
"ko:K15177"	1234.3460718856	-0.898585403640677	0.758347008533604	-1.88116247259814	0.0599498208956772	0.222634525272663	"LEO1"	"RNA polymerase-associated protein LEO1"	0
"ko:K17660"	326.978553964354	0.945791731055421	0.515021025755396	1.88138229173728	0.0599199339771279	0.222634525272663	"CBP1"	"cytochrome b pre-mRNA-processing protein 1"	0
"ko:K02942"	4922.28706504784	0.975790323032608	0.507912438546167	1.87740157245312	0.060463076146979	0.223398360053607	"RP-LP1, RPLP1"	"large subunit ribosomal protein LP1"	0
"ko:K04459"	1229.3955748193	-0.653140023988973	0.351290933391278	-1.87606810620339	0.0606459285048105	0.223398360053607	"DUSP, MKP"	"dual specificity MAP kinase phosphatase [EC:3.1.3.16 3.1.3.48]"	0
"ko:K07565"	30.2035666265187	-0.666849396607253	0.474007946172077	-1.87812650742161	0.0603638608942306	0.223398360053607	"NIP7"	"60S ribosome subunit biogenesis protein NIP7"	0
"ko:K09549"	29.0381791089438	-0.666724794421242	0.473960569526665	-1.87732529101568	0.0604735239481848	0.223398360053607	"PFDN2"	"prefoldin subunit 2"	0
"ko:K12586"	748.876622672091	0.332296655785065	0.17715759219142	1.87538608000451	0.0607396287404567	0.223398360053607	"RRP43, EXOSC8, OIP2"	"exosome complex component RRP43"	0
"ko:K15267"	252.482036913737	-0.395025868391324	0.21061409707549	-1.87531485349213	0.0607494211159828	0.223398360053607	"MTEF1"	"mitochondrial transcription factor 1"	0
"ko:K17799"	323.423912279355	-0.275681938933808	0.146850099184247	-1.87587577439702	0.0606723398940979	0.223398360053607	"PNT1"	"pentamidine resistance factor, mitochondrial"	0
"ko:K02962"	3919.75339298842	1.09822200350671	0.569344151116885	1.87360707759022	0.0609846018167075	0.223638518918372	"RP-S17e, RPS17"	"small subunit ribosomal protein S17e"	0
"ko:K03644"	786.140477163396	0.264517731817498	0.567800610108574	1.87364512828272	0.0609793535884505	0.223638518918372	"lipA, LIAS, LIP1, LIP5"	"lipoyl synthase [EC:2.8.1.8]"	0
"ko:K17774"	29.591332167873	-0.66677463403158	0.473989759471582	-1.87194594210091	0.061214082689925	0.224167843842243	"MDM10"	"mitochondrial distribution and morphology protein 10"	0
"ko:K12414"	1042.73186399884	-0.359498001855592	0.192181758632547	-1.8709215534085	0.061355955072131	0.224375319034612	"TAH11"	"DNA replication licensing factor, required for pre-replication complex assembly"	0
"ko:K11226"	502.806273483866	-0.532314987200207	0.285519318678099	-1.8665578507166	0.0619633582623524	0.22628227781522	"STE7"	"mitogen-activated protein kinase kinase [EC:2.7.12.2]"	0
"ko:K18626"	540.376849793934	-0.870730684245736	0.469210027058856	-1.86377672693913	0.0623530653112053	0.227390056737401	"TCHH"	"trichohyalin"	0
"ko:K01115"	983.435554109879	-0.47943981395833	0.257967548996242	-1.86210706792612	0.0625879999584081	0.227491511686095	"PLD1_2"	"phospholipase D1/2 [EC:3.1.4.4]"	0
"ko:K03537"	57.9712209085377	-0.32317529605174	0.474505295445837	-1.86209253036461	0.0625900487221645	0.227491511686095	"POP5"	"ribonuclease P/MRP protein subunit POP5 [EC:3.1.26.5]"	0
"ko:K04409"	1416.65693983776	0.464089371089729	0.249073577515957	1.8617376005922	0.0626400858231746	0.227491511686095	"PAK1"	"p21-activated kinase 1 [EC:2.7.11.1]"	0
"ko:K02137"	2108.39034876509	-0.583918269145254	0.317271709946134	-1.8580129542893	0.0631671747200466	0.228117920803585	"ATPeF0O, ATP5O, ATP5"	"F-type H+-transporting ATPase subunit O"	0
"ko:K02866"	10433.4881458787	0.921999677821825	0.486373245135941	1.85307381833829	0.0638717788924427	0.228117920803585	"RP-L10e, RPL10"	"large subunit ribosomal protein L10e"	0
"ko:K02988"	673.675107636027	0.299408341668949	0.161493185097134	1.8538739999156	0.0637571884249674	0.228117920803585	"RP-S5, MRPS5, rpsE"	"small subunit ribosomal protein S5"	0
"ko:K05286"	531.527765499259	0.317672222075616	0.170770756264073	1.85957218158175	0.062946078134896	0.228117920803585	"PIGB"	"GPI mannosyltransferase 3 [EC:2.4.1.-]"	0
"ko:K10873"	718.461643398392	-0.979123294567834	0.76476772430344	-1.85459686679631	0.0636538158945247	0.228117920803585	"RAD52"	"DNA repair and recombination protein RAD52"	0
"ko:K11117"	329.215471905519	-0.497726609302607	0.268171779679409	-1.85453500535057	0.0636626568802708	0.228117920803585	"STN1"	"protein STN1"	0
"ko:K11399"	44.26755544202	0.667602668250365	0.474247021948533	1.85357088097455	0.0638005767539194	0.228117920803585	"EAF7"	"chromatin modification-related protein EAF7"	0
"ko:K11570"	219.187266251561	-0.835497106122054	0.448232474407156	-1.85859544274462	0.0630845035608636	0.228117920803585	"DUO1"	"DASH complex subunit DUO1"	0
"ko:K11594"	2788.17833558039	-1.02294999704678	0.612570706666005	-1.85726605215134	0.0632733117094024	0.228117920803585	"DDX3X, bel"	"ATP-dependent RNA helicase DDX3X [EC:3.6.4.13]"	0
"ko:K17918"	27.7546287919361	-0.666530745653517	0.473930409787454	-1.85260592414694	0.0639388627242863	0.228117920803585	"SNX3_12"	"sorting nexin-3/12"	0
"ko:K19054"	44.175714040688	0.667596707146166	0.474245690786787	1.85294474692554	0.0638902785604555	0.228117920803585	"FXN"	"frataxin [EC:1.16.3.1]"	0
"ko:K20826"	946.724652760168	0.809244446519945	0.437120252590964	1.85376527932582	0.0637727478445319	0.228117920803585	"RPAP1"	"RNA polymerase II-associated protein 1"	0
"ko:K20872"	232.114016523394	1.43355916232944	0.716878732578645	1.85803139013098	0.0631645567947349	0.228117920803585	"NEK2"	"serine/threonine-protein kinase Nek2 [EC:2.7.11.1]"	0
"ko:K00471"	826.480117705329	1.29173967655082	0.682960332224991	1.84946245650912	0.0643910641317277	0.228458772492343	"BBOX1"	"gamma-butyrobetaine dioxygenase [EC:1.14.11.1]"	0
"ko:K00801"	698.364332531078	0.530293245911512	0.474854018990179	-1.8492674576287	0.0644192023039365	0.228458772492343	"FDFT1"	"farnesyl-diphosphate farnesyltransferase [EC:2.5.1.21]"	0
"ko:K10998"	258.940331734001	-0.4980738619188	0.560887859988356	-1.84892781293745	0.0644682369775202	0.228458772492343	"TIPIN, CSM3, SWI3"	"replication fork protection complex subunit TIPIN/Csm3/Swi3"	0
"ko:K12587"	30.209571876995	0.666079232944348	0.473914346130698	1.84937061065905	0.0644043161454494	0.228458772492343	"MTR3, EXOSC6"	"exosome complex component MTR3"	0
"ko:K15158"	2153.95915265817	-0.490527180795883	0.266343655282818	-1.85023518081469	0.0642796604126883	0.228458772492343	"GAL11, MED15"	"mediator of RNA polymerase II transcription subunit 15, fungi type"	0
"ko:K02179"	50.9055209252809	0.274746189242631	0.474438125609078	1.84551357170873	0.0649628661006083	0.229760255171441	"BUB2"	"cell cycle arrest protein BUB2"	0
"ko:K11673"	906.344000924221	-0.271353012238339	0.147046968593229	-1.84518918743233	0.0650100228267085	0.229760255171441	"ACTR8, ARP8, INO80N"	"actin-related protein 8"	0
"ko:K02266"	6006.37636375765	-1.13702316593378	0.777246204370776	-1.84292554840129	0.0653398815197397	0.230307775155923	"COX6A"	"cytochrome c oxidase subunit 6a"	0
"ko:K03245"	1457.31319267417	0.0126313383084287	0.565312760265488	1.8430218956114	0.0653258136843013	0.230307775155923	"EIF3J"	"translation initiation factor 3 subunit J"	0
"ko:K02873"	7300.06265633844	1.03450906885156	0.542376161859771	1.83988607884257	0.0657849642494423	0.231279553274378	"RP-L13e, RPL13"	"large subunit ribosomal protein L13e"	0
"ko:K20222"	1731.71152096794	0.6413844136421	0.34729250800069	1.83924541255325	0.0658790979702937	0.231279553274378	"IPO5, KPNB3, RANBP5"	"importin-5"	0
"ko:K21797"	2601.18570255314	0.243638362081224	0.132481287178512	1.83933555987812	0.0658658458285976	0.231279553274378	"SAC1, SACM1L"	"phosphatidylinositol 4-phosphatase [EC:3.1.3.-]"	0
"ko:K00102"	4686.4293824864	-0.967654065035235	0.52466346631496	-1.83578982695165	0.0663887466087542	0.23224886374099	"LDHD, dld"	"D-lactate dehydrogenase (cytochrome) [EC:1.1.2.4]"	0
"ko:K01836"	2447.66142213794	-0.256821247842258	0.595256103301707	-1.83575521081842	0.0663938683687478	0.23224886374099	"PGM3"	"phosphoacetylglucosamine mutase [EC:5.4.2.3]"	0
"ko:K03231"	56978.0223868486	0.472825242925809	0.777515319653878	1.83438923090946	0.0665962370392888	0.23224886374099	"EEF1A"	"elongation factor 1-alpha"	0
"ko:K03320"	29237.6906342551	-1.01358672814037	0.568300539348532	-1.8352430375692	0.0664696869274907	0.23224886374099	"amt, AMT, MEP"	"ammonium transporter, Amt family"	0
"ko:K07152"	1145.74784726672	0.6367533755849	0.344613137086215	1.83490742938671	0.0665194066884137	0.23224886374099	"SCO1"	"protein SCO1"	0
"ko:K11427"	300.135236271477	-0.634597585067774	0.346919343772168	-1.83223585285665	0.066916289442003	0.233056336112161	"DOT1L, DOT1"	"[histone H3]-lysine79 N-trimethyltransferase [EC:2.1.1.360]"	0
"ko:K00033"	16762.2992090352	0.601114486885328	0.329423203904179	1.82733121143238	0.0676499851521583	0.234845792369272	"PGD, gnd, gntZ"	"6-phosphogluconate dehydrogenase [EC:1.1.1.44 1.1.1.343]"	0
"ko:K00804"	51.7191092094737	-0.0734451250710364	0.474412229057695	-1.82701398507571	0.0676976666951301	0.234845792369272	"GGPS1"	"geranylgeranyl diphosphate synthase, type III [EC:2.5.1.1 2.5.1.10 2.5.1.29]"	0
"ko:K08658"	209.462126738997	0.583310067323444	0.317748199613646	1.82752135600098	0.0676214182177368	0.234845792369272	"RCE1, FACE2"	"prenyl protein peptidase [EC:3.4.22.-]"	0
"ko:K09539"	24.8710447788861	-0.408697703484163	0.474026737305015	-1.82451208292635	0.0680746913221849	0.235779625402908	"DNAJC19"	"DnaJ homolog subfamily C member 19"	0
"ko:K14811"	986.708967598967	1.08170376208724	0.569255245077848	1.82389641393884	0.0681677339335822	0.235779625402908	"DBP3"	"ATP-dependent RNA helicase DBP3 [EC:3.6.4.13]"	0
"ko:K18723"	969.349405369976	-0.294816197327477	0.161677229683723	-1.8234484285622	0.0682355011610392	0.235779625402908	"GLE1"	"nucleoporin GLE1"	0
"ko:K20178"	647.576065333806	0.96356636143798	0.546444947477409	1.82267639494513	0.0683524174875581	0.235874069783408	"VPS8"	"vacuolar protein sorting-associated protein 8"	0
"ko:K12623"	350.594150217715	-0.137125283045436	0.641618710009992	-1.81630355184971	0.0693238207131193	0.238913115101627	"LSM4"	"U6 snRNA-associated Sm-like protein LSm4"	0
"ko:K11377"	24.489378345826	-0.666007811805253	0.473803044596779	-1.81482713081787	0.0695504796298437	0.239380931850168	"ELP6"	"elongator complex protein 6"	0
"ko:K15165"	573.656426833597	-0.366782469403202	0.20212579064675	-1.81355694493634	0.0697459641036468	0.239427801153719	"SSN2, MED13"	"mediator of RNA polymerase II transcription subunit 13, fungi type"	0
"ko:K17261"	1323.86934407193	0.140607201540338	0.555858076265877	1.8139382912963	0.0696872267135383	0.239427801153719	"CAP1_2, SRV2"	"adenylyl cyclase-associated protein"	0
"ko:K02948"	674.501554888658	-0.355025065575325	0.196116860193698	-1.80939132092074	0.0703902305626785	0.241028642024765	"RP-S11, MRPS11, rpsK"	"small subunit ribosomal protein S11"	0
"ko:K17801"	271.883118320733	0.407367775553617	0.225230999469837	1.80935817656152	0.0703953762692914	0.241028642024765	"MBA1"	"mitochondrial protein MBA1"	0
"ko:K00858"	2646.46059547764	-0.365813569797363	0.20253392262855	-1.80734676651642	0.0707082284989869	0.241471810165801	"ppnK, NADK"	"NAD+ kinase [EC:2.7.1.23]"	0
"ko:K02917"	5496.44656234437	0.903618971193289	0.489628956798674	1.80777859501469	0.070640966477735	0.241471810165801	"RP-L35Ae, RPL35A"	"large subunit ribosomal protein L35Ae"	0
"ko:K01760"	2353.30729756146	-0.667894073793869	0.366903894065841	-1.80509071191785	0.0710604882646366	0.24229888353025	"metC"	"cysteine-S-conjugate beta-lyase [EC:4.4.1.13]"	0
"ko:K02992"	1051.14682523023	-0.391553910214747	0.217004635939214	-1.80403075766306	0.0712264853218434	0.24229888353025	"RP-S7, MRPS7, rpsG"	"small subunit ribosomal protein S7"	0
"ko:K22009"	1927.45056504502	0.285332468120686	0.158091728540173	1.80443386508143	0.0711633181572114	0.24229888353025	"MCK1"	"protein kinase MCK1"	0
"ko:K12597"	866.21099590979	0.692898913784276	0.388378042947611	1.80211219530128	0.0715277553700334	0.24300978050232	"AIR1_2"	"protein AIR1/2"	0
"ko:K14799"	1134.74077435496	1.07635753509542	0.586674693771402	1.79944152483995	0.0719488659641238	0.244125469179817	"TSR1"	"pre-rRNA-processing protein TSR1"	0
"ko:K03521"	1110.76910902152	-0.307275543036349	0.171213234016139	-1.79497342228561	0.072657934554152	0.246214081957635	"fixA, etfB"	"electron transfer flavoprotein beta subunit"	0
"ko:K02929"	5869.47628523192	0.888462036563026	0.485619825797779	1.7928417685198	0.0729982286427514	0.246448950839335	"RP-L44e, RPL44"	"large subunit ribosomal protein L44e"	0
"ko:K10808"	7263.60852132202	0.687541861361118	0.38589307168619	1.79296959858704	0.0729777853461131	0.246448950839335	"RRM2"	"ribonucleoside-diphosphate reductase subunit M2 [EC:1.17.4.1]"	0
"ko:K14547"	394.464523183899	1.24849909372904	0.77292050992454	1.79278040011517	0.0730080446846493	0.246448950839335	"UTP8"	"U3 small nucleolar RNA-associated protein 8"	0
"ko:K14548"	616.687184126128	1.19580539636911	0.664496848817617	1.79087585167049	0.0733132196251694	0.247162237225443	"UTP4, CIRH1A"	"U3 small nucleolar RNA-associated protein 4"	0
"ko:K06174"	1030.84433805294	1.0432618212881	0.58220261834128	1.78944828244457	0.0735426494379968	0.247618664923588	"ABCE1, Rli1"	"ATP-binding cassette, sub-family E, member 1"	0
"ko:K14844"	809.053098336978	1.188436795345	0.661588600321134	1.78664961150188	0.0739941378767221	0.24882064499286	"PUF6"	"pumilio homology domain family member 6"	0
"ko:K00949"	426.448484017918	-0.820918526331864	0.459334343926552	-1.78524110215084	0.0742222176945465	0.249202150484465	"thiN, TPK1, THI80"	"thiamine pyrophosphokinase [EC:2.7.6.2]"	0
"ko:K03781"	12259.3747278534	1.02015931774421	0.575703928516706	1.78478078558457	0.0742968811736822	0.249202150484465	"katE, CAT, catB, srpA"	"catalase [EC:1.11.1.6]"	0
"ko:K09827"	6044.78748525366	-0.850841253702788	0.73736776087385	-1.78165339259392	0.0748057717259572	0.249707083411024	"ERG27"	"3-keto steroid reductase [EC:1.1.1.270]"	0
"ko:K10364"	1128.09330320701	0.459479915885589	0.257421409558287	1.78152471334171	0.0748267712917957	0.249707083411024	"CAPZA"	"F-actin-capping protein subunit alpha"	0
"ko:K17674"	349.88165343077	0.465564151900775	0.261117431249648	1.78277415519465	0.0746230744744678	0.249707083411024	"SOV1"	"protein SOV1, mitochondrial"	0
"ko:K17900"	1918.74168947861	-0.808508822325284	0.453252858270803	-1.78206681181396	0.0747383371360469	0.249707083411024	"ATG15, AUT5"	"lipase ATG15 [EC:3.1.1.3]"	0
"ko:K14855"	525.974564038118	1.18977185101275	0.660518459113497	1.77957868434719	0.0751449372016647	0.250451417280992	"RSA4, NLE1"	"ribosome assembly protein 4"	0
"ko:K14791"	1117.16825290569	1.04739139693998	0.587054953535822	1.77862881572795	0.0753006366182124	0.250653067276553	"PWP1"	"periodic tryptophan protein 1"	0
"ko:K07897"	1460.31525837332	-0.353542065113968	0.199004567001305	-1.77514505358896	0.0758739395261997	0.252242528753136	"RAB7A"	"Ras-related protein Rab-7A"	0
"ko:K00927"	117179.59905641	1.06951843555948	0.586763393359493	1.77351659143227	0.0761431451093073	0.252717720504941	"PGK, pgk"	"phosphoglycerate kinase [EC:2.7.2.3]"	0
"ko:K15161"	165.271193220461	-0.304185735276659	0.6565867514161	-1.77311991984169	0.0762088378583072	0.252717720504941	"CCNC, SSN8"	"cyclin-C"	0
"ko:K14430"	3225.2349208483	0.657945611314838	0.370733623102204	1.77196639070358	0.0764001364443975	0.253033407871822	"PHO87_91"	"phosphate transporter"	0
"ko:K07019"	28561.1209330504	-1.07998546155953	0.671072078853762	-1.76702317616429	0.0772243470098285	0.255441841302611	"K07019"	"uncharacterized protein"	0
"ko:K02646"	563.340804879467	-0.435501802904523	0.246780860554907	-1.76496335856131	0.07756992405944	0.256262998806155	"PHO2"	"regulatory protein PHO2"	0
"ko:K13095"	1223.58514284225	-0.298011925036346	0.169347665112164	-1.76222932418482	0.0780305594719484	0.257461733195038	"SF1"	"splicing factor 1"	0
"ko:K01890"	3127.5603292416	0.570031955060747	0.323205540453866	1.75926411753241	0.078532658273189	0.258528284734743	"FARSB, pheT"	"phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]"	0
"ko:K02947"	4208.50229731134	1.08004314502651	0.590101857127543	1.75858296089593	0.0786483691881996	0.258528284734743	"RP-S10e, RPS10"	"small subunit ribosomal protein S10e"	0
"ko:K20040"	2584.95379989123	0.426709811145129	0.242139862432198	1.75892831787179	0.0785896846344731	0.258528284734743	"HIP1R, SLA2"	"huntingtin-interacting protein 1-related protein"	0
"ko:K01950"	1855.33429830189	-0.23733170895763	0.135173891317184	-1.75666014421971	0.0789757547672412	0.25895786089931	"E6.3.5.1, NADSYN1, QNS1, nadE"	"NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]"	0
"ko:K08518"	1355.11578374126	-0.274036456949224	0.155932438305507	-1.75682347913439	0.0789479017712289	0.25895786089931	"STXBP5, SRO7_77"	"syntaxin-binding protein 5"	0
"ko:K11497"	287.534616321546	-0.865184839957236	0.50001908693568	-1.75506658121744	0.0792479197573307	0.259527080498821	"CENPC"	"centromere protein C"	0
"ko:K02915"	4598.39413921901	1.01935365453814	0.557283125205044	1.75362422463584	0.0794949173279464	0.259689971866604	"RP-L34e, RPL34"	"large subunit ribosomal protein L34e"	0
"ko:K14823"	1710.89336173733	0.913579581037975	0.510641548626318	1.75380683821275	0.0794636109487059	0.259689971866604	"EBP2, EBNA1BP2"	"rRNA-processing protein EBP2"	0
"ko:K18638"	783.60326874254	-0.938770696187831	0.548885588243704	-1.7522081642842	0.0797380203038413	0.260161347534094	"BNI4"	"protein BNI4"	0
"ko:K18752"	1565.43389929519	0.506276396685362	0.289565875061977	1.74629549390713	0.0807596184763714	0.263168410208275	"TNPO1, IPO2, KPNB2"	"transportin-1"	0
"ko:K21848"	121.979711516857	0.723521356281408	0.413106098371464	1.74508643193971	0.0809698249819542	0.263527254854741	"ARV1"	"lipid intermediate transporter"	0
"ko:K20352"	987.064507045474	0.151260273413834	0.573129402721285	1.74028238547878	0.0818094454671424	0.265931197425909	"TMED10, ERV25"	"p24 family protein delta-1"	0
"ko:K02875"	4402.84952920619	0.86067197211501	0.486229520202285	1.73718157852395	0.0823551254379702	0.267045622263763	"RP-L14e, RPL14"	"large subunit ribosomal protein L14e"	0
"ko:K15155"	557.891697444358	0.381764575903639	0.219464942722428	1.73728475429352	0.0823369212232451	0.267045622263763	"MED3, HRS1, PGD1"	"mediator of RNA polymerase II transcription subunit 3"	0
"ko:K09554"	1120.18643381988	-0.348239401665283	0.200907709909817	-1.73362700036446	0.0829842865453701	0.268754768110651	"CDC37"	"cell division cycle protein 37"	0
"ko:K00693"	7987.13117056872	1.08251090747483	0.620878308283886	1.73165660628309	0.0833347211125916	0.269558133525127	"GYS"	"glycogen synthase [EC:2.4.1.11]"	0
"ko:K00759"	357.541173767863	-0.146508186693522	0.517115330667494	-1.73095294338751	0.083460157653035	0.269632632025081	"APRT, apt"	"adenine phosphoribosyltransferase [EC:2.4.2.7]"	0
"ko:K11123"	529.568715735316	-0.31285409492275	0.18115036015305	-1.72697246655131	0.0841726084424386	0.271601076015859	"SIR4"	"regulatory protein SIR4"	0
"ko:K10848"	680.848289068032	-0.352390034416425	0.204457465289224	-1.72356393378434	0.0847865941356938	0.27324737130879	"ERCC4, XPF"	"DNA excision repair protein ERCC-4 [EC:3.1.-.-]"	0
"ko:K02830"	317.546100098545	-0.776697590064324	0.451910960215271	-1.7229199798947	0.0849029966789207	0.273288007647431	"HRAD1, RAD17"	"cell cycle checkpoint protein [EC:3.1.11.2]"	0
"ko:K01754"	2647.60487931395	0.72837947753544	0.423516471523079	1.72221926598121	0.085029806098532	0.27336200177953	"E4.3.1.19, ilvA, tdcB"	"threonine dehydratase [EC:4.3.1.19]"	0
"ko:K08576"	278.204206160348	-1.16621253723727	0.705661843800582	-1.72145922629396	0.0851675249297618	0.27347084529276	"CAPN7"	"calpain-7 [EC:3.4.22.-]"	0
"ko:K11098"	680.04284752308	-0.535181841099812	0.310803229389524	-1.7198895169389	0.08545252643424	0.273749494368853	"SNRPF, SMF"	"small nuclear ribonucleoprotein F"	0
"ko:K14831"	1021.67534421288	1.1515763619195	0.648795399759824	1.71983607846237	0.0854622424501318	0.273749494368853	"MAK16"	"protein MAK16"	0
"ko:K11806"	527.557474076189	1.05136897143367	0.60415964471075	1.71901368571829	0.0856118799664623	0.273895601399387	"DCAF13, WDSOF1"	"DDB1- and CUL4-associated factor 13"	0
"ko:K06662"	548.819059997244	-0.348482505963348	0.202930573819648	-1.71772189273054	0.0858473541536533	0.274029400487766	"HRAD17, RAD24"	"cell cycle checkpoint protein"	0
"ko:K10733"	131.944630421073	0.0551688479611276	0.516088902497954	1.71666305908367	0.086040753458163	0.274029400487766	"GINS2, PSF2"	"GINS complex subunit 2"	0
"ko:K14571"	620.776978548083	1.07313824306642	0.604869940685335	1.71650309712878	0.0860700015964233	0.274029400487766	"RIX7, NVL"	"ribosome biogenesis ATPase"	0
"ko:K21197"	2376.8023447508	0.911713673290047	0.529468136028358	1.71663362993223	0.0860461338091254	0.274029400487766	"PCL5, pas1"	"PHO85 cyclin-5"	0
"ko:K21804"	188.726966314614	0.176539821696103	0.631456525603255	1.71578928410243	0.0862006161798009	0.274113795170792	"METTL21A"	"protein N-lysine methyltransferase METTL21A [EC:2.1.1.-]"	0
"ko:K04371"	383.878176096321	-0.639090872223103	0.374164187728152	-1.71490711461984	0.0863622580455057	0.274296532489525	"ERK, MAPK1_3"	"mitogen-activated protein kinase 1/3 [EC:2.7.11.24]"	0
"ko:K14301"	455.996069315575	0.526136996895998	0.307053584387986	1.71331829033135	0.086653999287929	0.274891542319418	"NUP107, NUP84"	"nuclear pore complex protein Nup107"	0
"ko:K17605"	1869.00533582527	-0.561412137960577	0.3280984294217	-1.71142877937901	0.0870019882261508	0.275663339349525	"PPP2R4, PTPA"	"serine/threonine-protein phosphatase 2A activator"	0
"ko:K00030"	6898.50727575634	0.542128752707123	0.314863727194199	1.71026299722948	0.0872172509908804	0.276013247426668	"IDH3"	"isocitrate dehydrogenase (NAD+) [EC:1.1.1.41]"	0
"ko:K01835"	12372.8161161081	1.18766296181356	0.673143151688439	1.7091046271364	0.0874315706403978	0.276359334329133	"pgm"	"phosphoglucomutase [EC:5.4.2.2]"	0
"ko:K10846"	1024.4635447738	0.537622327478052	0.314809384547154	1.70838948597397	0.0875640968441191	0.27644636329804	"ERCC5, XPG, RAD2"	"DNA excision repair protein ERCC-5"	0
"ko:K17427"	27.2768961956015	0.665826517804522	0.473849673970467	1.70760576837157	0.0877095173380271	0.276573843294641	"MRPL46"	"large subunit ribosomal protein L46"	0
"ko:K10877"	307.050744668213	-0.88764333731097	0.526951147285386	-1.70461432172966	0.0882663785248015	0.277996859636127	"RAD54B"	"DNA repair and recombination protein RAD54B [EC:5.6.2.-]"	0
"ko:K12763"	5393.68001168975	-0.955270844526975	0.647815221223856	-1.70345604732229	0.0884827566367142	0.278345398117645	"EFG1, SOK2"	"enhanced filamentous growth protein 1"	0
"ko:K10396"	515.866173291009	0.248848362237388	0.146155161023438	1.70230277437416	0.0886986250079688	0.278691503157496	"KIF5"	"kinesin family member 5"	0
"ko:K08741"	144.595912179705	1.08843185627457	0.692898540133715	1.70098153914313	0.0889464537941641	0.279137083241995	"MSH5"	"DNA mismatch repair protein MSH5"	0
"ko:K03283"	79384.1050156368	0.669322219218841	0.391748584342554	1.7001511811279	0.0891024922799431	0.279293883539393	"HSPA1s"	"heat shock 70kDa protein 1/2/6/8"	0
"ko:K00118"	4842.56907836203	0.957987645136857	0.561634529951135	1.69687995741733	0.08971935798086	0.280893067257556	"gfo"	"glucose-fructose oxidoreductase [EC:1.1.99.28]"	0
"ko:K02684"	216.939467799213	-0.283143596438543	0.535981729018728	-1.69486966324747	0.0901001485819492	0.28139855205329	"PRI1"	"DNA primase small subunit [EC:2.7.7.102]"	0
"ko:K11292"	1623.94977636627	0.265756206429896	0.15681029953779	1.69485573488417	0.0901027914273732	0.28139855205329	"SUPT6H, SPT6"	"transcription elongation factor SPT6"	0
"ko:K11830"	1565.11195903168	0.791196966613943	0.466539883074992	1.69433609790869	0.0902014348397177	0.28139855205329	"TFAM, MTTFA"	"transcription factor A, mitochondrial"	0
"ko:K07734"	25.9911165769537	0.665599010002867	0.473798675260357	1.69305261401264	0.0904454528275583	0.281492762760001	"paiB"	"transcriptional regulator"	0
"ko:K11243"	180.821756701882	0.676161981681559	0.40135220473466	1.69320488599375	0.0904164748995112	0.281492762760001	"FUS1"	"nuclear fusion protein"	0
"ko:K07943"	53.3855573904903	-0.137316357748228	0.474479689837167	-1.69101601901168	0.0908337432147638	0.28236746857671	"ARL2"	"ADP-ribosylation factor-like protein 2"	0
"ko:K01228"	1125.37221741518	-0.656630481443754	0.388847550297698	-1.68975582135637	0.0910746789761314	0.282449504999004	"MOGS"	"mannosyl-oligosaccharide glucosidase [EC:3.2.1.106]"	0
"ko:K17808"	344.374284762861	-0.269618510695272	0.553195884846155	-1.69018593592617	0.0909923881616775	0.282449504999004	"ZIM17, DNLZ, Tim15"	"mitochondrial protein import protein ZIM17"	0
"ko:K02272"	25.6237509716257	0.665530060337932	0.473783173985403	1.68876226332285	0.0912649982671961	0.282706753455915	"COX7C"	"cytochrome c oxidase subunit 7c"	0
"ko:K07555"	1401.02917319382	-0.448320249668379	0.267441888296615	-1.68266129580404	0.0924406783451398	0.285676415590086	"ATPeAF1, ATPAF1, ATP11"	"ATP synthase mitochondrial F1 complex assembly factor 1"	0
"ko:K15079"	381.689799308054	-0.56309597727124	0.334441224280275	-1.68294292819969	0.0923861402288677	0.285676415590086	"SLX4"	"structure-specific endonuclease subunit SLX4"	0
"ko:K07466"	1360.90198297894	-0.751101228450572	0.447813303919432	-1.68101808041498	0.0927594027163713	0.286325331010792	"RFA1, RPA1, rpa"	"replication factor A1"	0
"ko:K11237"	893.782553158717	-0.375268561759823	0.223991150897964	-1.67542158043883	0.0938515453834622	0.289357282195147	"BEM1"	"bud emergence protein 1"	0
"ko:K17623"	1057.96647470959	-0.20793651020092	0.124194452169647	-1.67427416727903	0.0940767290370492	0.289712312929299	"PUDP, HDHD1"	"pseudouridine 5'-phosphatase [EC:3.1.3.96]"	0
"ko:K15172"	1986.61162651602	0.205325293743328	0.122727844560177	1.67278277352581	0.094370067295895	0.290276153259453	"SUPT5H, SPT5"	"transcription elongation factor SPT5"	0
