"KEGG_ko"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"	"Symbol"	"Name"	"DEO"
"ko:K05294"	407.331960309849	0.526378574212106	0.304554050117598	1.72714084991566	0.0841423707388235	0.339348960667387	"PGAP1"	"GPI inositol-deacylase [EC:3.-.-.-]"	0
"ko:K01341"	948.969685419524	0.24896359954575	0.144375407465405	1.72482633657568	0.0845587739844162	0.340517041862282	"KEX2"	"kexin [EC:3.4.21.61]"	0
"ko:K02141"	2158.76518439698	-0.650696980487854	0.376981113304563	-1.72066171409074	0.0853122276257017	0.340568104870984	"ATPeFH, ATP14"	"F-type H+-transporting ATPase subunit h"	0
"ko:K02980"	4875.57605370314	0.784740663555881	0.452648549544614	1.72358743553651	0.084782348349294	0.340568104870984	"RP-S29e, RPS29"	"small subunit ribosomal protein S29e"	0
"ko:K13201"	2991.2313668472	0.228677250894141	0.132725099412635	1.72294356865755	0.0848987304420397	0.340568104870984	"TIA1, TIAL1"	"nucleolysin TIA-1/TIAR"	0
"ko:K14805"	407.225384858263	1.12587254430105	0.684842593950747	1.72055163153688	0.0853322168943308	0.340568104870984	"DDX24, MAK5"	"ATP-dependent RNA helicase DDX24/MAK5 [EC:3.6.4.13]"	0
"ko:K15171"	331.587417254739	-0.220132637056868	0.666235290241339	-1.72185561909303	0.0850956762558413	0.340568104870984	"SUPT4H1, SPT4"	"transcription elongation factor SPT4"	0
"ko:K17606"	26.5476770840432	0.665694375217391	0.473821331283992	1.72261980508419	0.084957301098209	0.340568104870984	"IGBP1, TAP42"	"immunoglobulin-binding protein 1"	0
"ko:K14806"	440.381807141265	0.828839843152976	0.481745886742238	1.71964199996409	0.0854975367042021	0.340721637370158	"DDX31, DBP7"	"ATP-dependent RNA helicase DDX31/DBP7 [EC:3.6.4.13]"	0
"ko:K11370"	968.963042518536	-0.691688392633027	0.402809807583278	-1.71686549626365	0.0860037504772648	0.342231220417679	"AHC1"	"ADA HAT complex component 1"	0
"ko:K08341"	1553.37253839061	-1.13568191763432	0.661496794599341	-1.71525140088447	0.0862991446079941	0.342531922818918	"GABARAP, ATG8, LC3"	"GABA(A) receptor-associated protein"	0
"ko:K08794"	1779.64023012963	-0.0372787569708511	0.474877947348495	-1.71436401732744	0.0864618926549615	0.342531922818918	"CAMK1"	"calcium/calmodulin-dependent protein kinase I [EC:2.7.11.17]"	0
"ko:K20403"	267.847913989314	0.684069222936906	0.400488806668811	1.71449504805025	0.0864378457533178	0.342531922818918	"TTI1"	"TELO2-interacting protein 1"	0
"ko:K14688"	8865.5172442333	0.352832541099341	0.206318764623556	1.71006831705724	0.0872532407141398	0.345024525928734	"SLC30A1, ZNT1"	"solute carrier family 30 (zinc transporter), member 1"	0
"ko:K14844"	809.053098336978	1.12504273537722	0.661597488001309	1.70955614419286	0.0873479812477806	0.345024525928734	"PUF6"	"pumilio homology domain family member 6"	0
"ko:K02181"	89.7316312078278	0.872628899468774	0.512633917498282	1.7073538779282	0.0877562975000023	0.345319254619264	"BFA1"	"cell cycle arrest protein BFA1"	0
"ko:K12623"	350.594150217715	-0.0745190248466147	0.64161895175402	-1.70667468426322	0.0878825351338944	0.345319254619264	"LSM4"	"U6 snRNA-associated Sm-like protein LSm4"	0
"ko:K14560"	93.1169939131685	-0.10589098171506	0.474632161835333	-1.70574298808767	0.0880559420917877	0.345319254619264	"IMP3"	"U3 small nucleolar ribonucleoprotein protein IMP3"	0
"ko:K14809"	589.289704648912	0.588102481454808	0.344668416518679	1.70607675139664	0.0879937904956059	0.345319254619264	"DDX55, SPB4"	"ATP-dependent RNA helicase DDX55/SPB4 [EC:3.6.4.13]"	0
"ko:K14831"	1021.67534421288	1.11646132043724	0.648796343625883	1.70569216437704	0.0880654093128056	0.345319254619264	"MAK16"	"protein MAK16"	0
"ko:K01288"	1214.47490302838	-0.501237447838483	0.294336328051058	-1.70335256027015	0.0885021099191866	0.34591759071813	"KEX1"	"carboxypeptidase D [EC:3.4.16.6]"	0
"ko:K08744"	17.3466429949601	-0.664190656178145	0.473360330643285	-1.70248311004579	0.0886648420071472	0.34591759071813	"CRLS"	"cardiolipin synthase (CMP-forming) [EC:2.7.8.41]"	0
"ko:K08870"	1336.274176192	-0.566126423848281	0.332377584845591	-1.70294800408447	0.0885777993738846	0.34591759071813	"TWF"	"twinfilin"	0
"ko:K14568"	721.169515812694	0.886351700735909	0.518667600394788	1.7021185765961	0.0887331422206967	0.34591759071813	"EMG1, NEP1"	"rRNA small subunit pseudouridine methyltransferase Nep1 [EC:2.1.1.260]"	0
"ko:K18158"	345.686298034902	-0.647011878254745	0.381087350320181	-1.70004316321745	0.0891228068933991	0.346933129443	"NCA2"	"nuclear control of ATPase protein 2"	0
"ko:K11294"	3339.01499509693	1.11475415332031	0.657201866478149	1.69561674345882	0.0899584848040115	0.348670260005158	"NCL, NSR1"	"nucleolin"	0
"ko:K15443"	89.6601561294866	-0.128127622743035	0.474637811395163	-1.69577004740673	0.089929436992595	0.348670260005158	"TRM82, WDR4"	"tRNA (guanine-N(7)-)-methyltransferase subunit TRM82"	0
"ko:K20183"	393.418893985682	-0.393209195583143	0.231910846983762	-1.69613234516444	0.089860819339432	0.348670260005158	"VPS39, VAM6"	"Vam6/Vps39-like protein vacuolar protein sorting-associated protein 39"	0
"ko:K03165"	244.430508663918	-0.617071643504789	0.365146740463078	-1.69003969590964	0.0910203605307606	0.352252671093247	"TOP3"	"DNA topoisomerase III [EC:5.6.2.1]"	0
"ko:K12232"	280.963961267176	-1.10764764898084	0.676232490759068	-1.68938825240504	0.0911450507854827	0.352252671093247	"HECTD2"	"E3 ubiquitin-protein ligase HECTD2 [EC:2.3.2.26]"	0
"ko:K12493"	2134.03649315945	0.324324359789788	0.192124457106044	1.6881084455701	0.0913904135325844	0.352628267224713	"ARFGAP2_3"	"ADP-ribosylation factor GTPase-activating protein 2/3"	0
"ko:K12605"	231.072422235645	-0.252032469188201	0.540655417192316	-1.68751273366232	0.0915048035203369	0.352628267224713	"CNOT2, NOT2"	"CCR4-NOT transcription complex subunit 2"	0
"ko:K02265"	3439.6591455575	-0.853947868965736	0.501654467351077	-1.68447883663455	0.0920891661201	0.354371776788809	"COX5B"	"cytochrome c oxidase subunit 5b"	0
"ko:K08852"	576.216680993145	0.406898272905896	0.243148254146338	1.68049643416754	0.0928607675132777	0.356829787611822	"ERN1"	"serine/threonine-protein kinase/endoribonuclease IRE1 [EC:2.7.11.1 3.1.26.-]"	0
"ko:K05663"	862.130221486407	0.649970728705228	0.387327897144155	1.67865930418234	0.0932184615004164	0.357692553700169	""	""	0
"ko:K14284"	1111.55240466824	0.370019685083282	0.220648181004013	1.6770105059447	0.0935404274615968	0.358415960287944	"NXF, TAP, MEX67"	"nuclear RNA export factor"	0
"ko:K00864"	1688.43722908493	-0.534553181479382	0.319441348210474	-1.67592017849443	0.0937538286821491	0.358721914302354	"glpK, GK"	"glycerol kinase [EC:2.7.1.30]"	0
"ko:K22255"	2011.72450657932	-0.9952313446152	0.601449839346931	-1.67288845497071	0.0943492569869856	0.36048663480376	"ATPIF1"	"ATPase inhibitor, mitochondrial"	0
"ko:K00981"	1140.33792520746	0.551981349901522	0.329783092449503	1.67092204985129	0.0947370755822576	0.361336435536824	"E2.7.7.41, CDS1, CDS2, cdsA"	"phosphatidate cytidylyltransferase [EC:2.7.7.41]"	0
"ko:K01240"	647.834695861858	0.477632355447195	0.286072282598041	1.67039759643385	0.0948407248895983	0.361336435536824	"URH1"	"uridine nucleosidase [EC:3.2.2.3]"	0
"ko:K08762"	1804.92660101297	-0.0924765034933152	0.500465138257208	-1.668844965384	0.095148108784524	0.361994079596645	"DBI, ACBP"	"diazepam-binding inhibitor (GABA receptor modulator, acyl-CoA-binding protein)"	0
"ko:K06648"	703.024573820058	0.41308705557438	0.248039648190829	1.66596599876366	0.0957201868371436	0.363655476442104	"SWI6"	"regulatory protein SWI6"	0
"ko:K14799"	1134.74077435496	0.97734910903528	0.586689137739951	1.66222936793948	0.0964667937025576	0.365174826577771	"TSR1"	"pre-rRNA-processing protein TSR1"	0
"ko:K14824"	891.500825588525	1.14535403926127	0.683320289405236	1.66238447960248	0.096435708815364	0.365174826577771	"ERB1, BOP1"	"ribosome biogenesis protein ERB1"	0
"ko:K20471"	1805.29191660709	0.168128994018457	0.10117491279352	1.66192421977247	0.0965279697953154	0.365174826577771	"COPD, ARCN1, RET2"	"coatomer subunit delta"	0
"ko:K03000"	481.300102955128	0.85875008158898	0.516642025532973	1.6581492514445	0.0972873449876146	0.366499030346049	"RPA12, POLR1H, ZNRD1"	"DNA-directed RNA polymerase I subunit RPA12"	0
"ko:K03353"	543.432992297008	-0.402611150588123	0.242818096367619	-1.6586565734791	0.0971850148188029	0.366499030346049	"APC6, CDC16"	"anaphase-promoting complex subunit 6"	0
"ko:K17803"	603.978752487167	-0.267392531496042	0.161228254334787	-1.65841729784662	0.0972332675499121	0.366499030346049	"OMS1"	"methyltransferase OMS1, mitochondrial [EC:2.1.1.-]"	0
"ko:K11314"	131.117317374243	0.787273907477348	0.474551051019467	1.65685902932863	0.0975479793321485	0.366792039408811	"TADA2A, ADA2"	"transcriptional adapter 2-alpha"	0
"ko:K19708"	1232.55056376706	-0.666469032392295	0.402018088189871	-1.65641286111048	0.0976382383385331	0.366792039408811	"PTC6, AUP1"	"protein phosphatase PTC6 [EC:3.1.3.16 3.1.3.43]"	0
"ko:K14843"	1472.70152381156	1.05526869400294	0.634206618265032	1.65477136387134	0.0979708848091966	0.367015058016042	"PES1, NOP7"	"pescadillo"	0
"ko:K20177"	305.531064739387	-0.682989506393671	0.41393276028084	-1.654826872147	0.0979596213846785	0.367015058016042	"VPS3, TGFBRAP1"	"vacuolar protein sorting-associated protein 3"	0
"ko:K09486"	721.242532302369	0.581201360161937	0.350846540727871	1.65250846817386	0.0984309402868036	0.367379897036513	"HYOU1"	"hypoxia up-regulated 1"	0
"ko:K10643"	1053.67540449291	-0.15865178971376	0.0960927134918996	-1.6516036367796	0.0986153781695182	0.367379897036513	"CNOT4, NOT4, MOT2"	"CCR4-NOT transcription complex subunit 4 [EC:2.3.2.27]"	0
"ko:K12194"	2353.99491828671	-0.514277940729417	0.311182445031036	-1.65277830324801	0.0983759913403233	0.367379897036513	"CHMP4A_B, SNF7, VPS32A_B"	"charged multivesicular body protein 4A/B"	0
"ko:K14815"	516.044955858481	0.326373484200558	0.474850775202072	1.65167925958183	0.0985999529042702	0.367379897036513	"MRT4"	"mRNA turnover protein 4"	0
"ko:K02959"	20.8333788776124	0.664400810544253	0.47353127558463	1.64952560092235	0.0990400028203898	0.368450758414913	"RP-S16, MRPS16, rpsP"	"small subunit ribosomal protein S16"	0
"ko:K14548"	616.687184126128	1.08858879159883	0.664516625888929	1.64722473395611	0.0995118616978973	0.369398117144761	"UTP4, CIRH1A"	"U3 small nucleolar RNA-associated protein 4"	0
"ko:K15453"	376.198702061651	0.342700211900372	0.208161361319045	1.6469432625222	0.0995697084187665	0.369398117144761	"PUS6"	"tRNA pseudouridine31 synthase [EC:5.4.99.42]"	0
"ko:K01381"	17910.1711049864	-0.724147808216238	0.439899083251057	-1.64427400054944	0.100119617286143	0.36990549110121	"PEP4"	"saccharopepsin [EC:3.4.23.25]"	0
"ko:K17605"	1869.00533582527	-0.539948010848092	0.328101379306947	-1.64556885367939	0.099852556026122	0.36990549110121	"PPP2R4, PTPA"	"serine/threonine-protein phosphatase 2A activator"	0
"ko:K21545"	746.121349294405	-0.061812994877661	0.587176214115706	-1.6443618353295	0.100101483524395	0.36990549110121	"MNL1, SEB1, SEBA, COM2"	"C2H2 transcription facotor"	0
"ko:K14567"	859.709980527936	1.10459291247551	0.67747616866936	1.64245421858072	0.100495906509668	0.370785720995836	"UTP14"	"U3 small nucleolar RNA-associated protein 14"	0
"ko:K14550"	755.682311914597	1.07675418460644	0.653673348561054	1.64057802894342	0.100885038858475	0.371710856479923	"UTP10, HEATR1"	"U3 small nucleolar RNA-associated protein 10"	0
"ko:K11806"	527.557474076189	0.988830832391163	0.604178424745756	1.63891500616253	0.101230962028628	0.372474471245063	"DCAF13, WDSOF1"	"DDB1- and CUL4-associated factor 13"	0
"ko:K11446"	956.340655849757	-0.274134502705381	0.167487961364682	-1.63669041507562	0.101695172722766	0.373670634655744	"KDM5, JARID1"	"[histone H3]-trimethyl-L-lysine4 demethylase [EC:1.14.11.67]"	0
"ko:K00088"	4672.67339439356	1.00197846661939	0.636574327370716	1.63358124737186	0.102346808041402	0.375551265572687	"IMPDH, guaB"	"IMP dehydrogenase [EC:1.1.1.205]"	0
"ko:K00685"	547.466843035666	-0.214949055905636	0.131706214156761	-1.6316192107423	0.102759728702231	0.375867118754323	"ATE1"	"arginyl-tRNA---protein transferase [EC:2.3.2.8]"	0
"ko:K06067"	2022.73188337418	-0.643111589091066	0.393529653043769	-1.63168946712459	0.102744920046419	0.375867118754323	"HDAC1_2"	"histone deacetylase 1/2 [EC:3.5.1.98]"	0
"ko:K11372"	843.381804828148	-0.321525312058643	0.19708907509188	-1.63117834808476	0.102852692585416	0.375867118754323	"HIF1"	"HAT1-interacting factor 1"	0
"ko:K03257"	12513.9490792973	0.770072155890368	0.472159052194804	1.6300433363126	0.103092338188658	0.376231005943936	"EIF4A"	"translation initiation factor 4A"	0
"ko:K02136"	4191.68186875311	-0.650274650015201	0.40027644430681	-1.62781872798942	0.103563328243648	0.376566390556571	"ATPeF1G, ATP5C1, ATP3"	"F-type H+-transporting ATPase subunit gamma"	0
"ko:K02208"	611.28355499773	-0.240310186854992	0.147612513616802	-1.62803773623437	0.103516884449037	0.376566390556571	"CDK8_11"	"cyclin-dependent kinase 8/11 [EC:2.7.11.22 2.7.11.23]"	0
"ko:K15265"	224.70243292795	0.155261797155847	0.665242105122468	1.62696269063725	0.103745021970165	0.376566390556571	"PUS5"	"21S rRNA pseudouridine2819 synthase [EC:5.4.99.43]"	0
"ko:K17922"	1041.16809637324	-0.263031413348465	0.161645430763863	-1.62751951593461	0.103626807158655	0.376566390556571	"SNX8, MVP1"	"sorting nexin-8"	0
"ko:K05285"	1456.46815463596	0.99438223439893	0.605932315449066	1.623200543711	0.104546541668247	0.37764825292623	"PIGN"	"GPI ethanolamine phosphate transferase 1 [EC:2.7.-.-]"	0
"ko:K07034"	603.40374128407	0.355831803964294	0.218857195924333	1.62472851787436	0.104220418062323	0.37764825292623	"K07034"	"uncharacterized protein"	0
"ko:K12586"	748.876622672091	0.287875962608759	0.177282030644244	1.62416084906622	0.104341484149188	0.37764825292623	"RRP43, EXOSC8, OIP2"	"exosome complex component RRP43"	0
"ko:K17302"	2630.56511698703	0.269957214328322	0.166207622401995	1.62292483949923	0.10460547288798	0.37764825292623	"COPB2, SEC27"	"coatomer subunit beta'"	0
"ko:K14555"	502.294762693737	1.12416512140744	0.692043504199531	1.62055654462588	0.105112778245121	0.378970365592478	"UTP13, TBL3"	"U3 small nucleolar RNA-associated protein 13"	0
"ko:K00667"	38642.7099508645	-0.380847632549486	0.235619205038204	-1.61962118989308	0.105313674893446	0.379185698074792	"FAS2"	"fatty acid synthase subunit alpha, fungi type [EC:2.3.1.86]"	0
"ko:K10597"	829.18042921056	-0.294367753083182	0.18190639588484	-1.61851398997713	0.105551874334109	0.379534584285699	"UBE4B, UFD2"	"ubiquitin conjugation factor E4 B [EC:2.3.2.27]"	0
"ko:K19386"	551.465773766984	0.283040571812359	0.175148846444524	1.61610018402183	0.106072654469737	0.380897259232237	"POS5"	"NADH kinase [EC:2.7.1.86]"	0
"ko:K02619"	528.619825245893	-0.67545970853882	0.418480242734814	-1.6146683108641	0.106382543546948	0.381298736651165	"pabC"	"4-amino-4-deoxychorismate lyase [EC:4.1.3.38]"	0
"ko:K10396"	515.866173291009	-0.239476307667162	0.148289132877702	-1.61427230774881	0.106468373971844	0.381298736651165	"KIF5"	"kinesin family member 5"	0
"ko:K06699"	1639.0947309173	-0.362791845114569	0.225075582110197	-1.61179546070924	0.107006456300811	0.382206571308482	"PSME4"	"proteasome activator subunit 4"	0
"ko:K11097"	12.8569236315586	-0.66203279486898	0.472831293649439	-1.61203778900384	0.106953716814303	0.382206571308482	"SNRPE, SME"	"small nuclear ribonucleoprotein E"	0
"ko:K01836"	2447.66142213794	-0.167683994565991	0.59525667042588	-1.60947824616711	0.107511807980396	0.383177034163439	"PGM3"	"phosphoacetylglucosamine mutase [EC:5.4.2.3]"	0
"ko:K03245"	1457.31319267417	0.143844327600144	0.565313597053098	1.60690182317098	0.108075906418887	0.383177034163439	"EIF3J"	"translation initiation factor 3 subunit J"	0
"ko:K03846"	1031.16669347344	-0.261008773703041	0.162594506591182	-1.60533812172252	0.108419413985187	0.383177034163439	"ALG9"	"alpha-1,2-mannosyltransferase [EC:2.4.1.259 2.4.1.261]"	0
"ko:K04523"	2369.7536482971	-0.338682409328903	0.211056458894566	-1.60541295109788	0.108402956113778	0.383177034163439	"UBQLN, DSK2"	"ubiquilin"	0
"ko:K14015"	925.953105477742	0.0787334610471389	0.572710339678417	1.60905631798704	0.107604027625342	0.383177034163439	"NPLOC4, NPL4"	"nuclear protein localization protein 4"	0
"ko:K14772"	568.794063775755	1.09948698609704	0.67811511645213	1.60743525131597	0.107958922358654	0.383177034163439	"UTP20"	"U3 small nucleolar RNA-associated protein 20"	0
"ko:K14780"	740.470960036366	0.895516520237764	0.553423053574569	1.60820046343423	0.107791281720635	0.383177034163439	"DHX37, DHR1"	"ATP-dependent RNA helicase DHX37/DHR1 [EC:3.6.4.13]"	0
"ko:K20465"	2280.4847223747	0.275970158532078	0.171897231314529	1.60554490949406	0.108373938180054	0.383177034163439	"OSBPL9_10_11, ORP9_10_11"	"oxysterol-binding protein-related protein 9/10/11"	0
"ko:K09658"	12.4487673257949	-0.661761005196417	0.472764477126794	-1.60229444080117	0.109090514425683	0.384032924963805	"DPM2"	"dolichol phosphate-mannose biosynthesis regulatory protein"	0
"ko:K11572"	34.4695655405878	-0.199559253550781	0.474189935685139	-1.60314796914722	0.108901989577696	0.384032924963805	"SPC19"	"DASH complex subunit SPC19"	0
"ko:K14773"	821.450627015623	-0.304640114791044	0.190091879583406	-1.60287210161033	0.108962894188157	0.384032924963805	"UTP23"	"U3 small nucleolar RNA-associated protein 23"	0
"ko:K07561"	477.780077009108	0.528538688667253	0.330710046199956	1.5995606818478	0.109696076728701	0.385659243577607	"DPH1, dph2"	"2-(3-amino-3-carboxypropyl)histidine synthase [EC:2.5.1.108]"	0
"ko:K04802"	1346.44854587255	0.983832505281952	0.644411821509782	1.59890891973912	0.109840841814724	0.385663400149475	"PCNA"	"proliferating cell nuclear antigen"	0
"ko:K08150"	11823.4194913225	0.374590073561008	0.235073361640437	1.59269382795691	0.111228892831277	0.390027162068941	"SLC2A13, ITR"	"MFS transporter, SP family, solute carrier family 2 (myo-inositol transporter), member 13"	0
"ko:K00858"	2646.46059547764	-0.32214754537471	0.202534607474992	-1.59024110555328	0.111780468235184	0.391450244693226	"ppnK, NADK"	"NAD+ kinase [EC:2.7.1.23]"	0
"ko:K09554"	1120.18643381988	-0.318867296979392	0.200906813255251	-1.58724335777655	0.112457538342434	0.392802320636483	"CDC37"	"cell division cycle protein 37"	0
"ko:K17764"	136.057227980365	-0.0434502442046538	0.507042527985789	-1.58723671983479	0.112459041165099	0.392802320636483	"MMM1"	"maintenance of mitochondrial morphology protein 1"	0
"ko:K14439"	846.705554315498	0.601262802805937	0.379444116900138	1.586025013206	0.112733635556567	0.393250058577842	"SMARCAD1"	"SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A containing DEAD/H box 1 [EC:5.6.2.-]"	0
"ko:K14558"	905.749137362173	1.01513098386618	0.644785433007455	1.58338710304885	0.113333260710011	0.394828973109065	"PWP2, UTP1"	"periodic tryptophan protein 2"	0
"ko:K01754"	2647.60487931395	0.670184907702456	0.42353105257742	1.58232094099481	0.11357632255206	0.3948757685547	"E4.3.1.19, ilvA, tdcB"	"threonine dehydratase [EC:4.3.1.19]"	0
"ko:K04077"	1410.72116030376	0.367149932200884	0.474873012547344	1.58203877825448	0.113640718202823	0.3948757685547	"groEL, HSPD1"	"chaperonin GroEL [EC:5.6.1.7]"	0
"ko:K14152"	7105.20790987052	0.907730136178487	0.578572824529332	1.57968169171982	0.114179780460035	0.395725019762133	"HIS4"	"phosphoribosyl-ATP pyrophosphohydrolase / phosphoribosyl-AMP cyclohydrolase / histidinol dehydrogenase [EC:3.6.1.31 3.5.4.19 1.1.1.23]"	0
"ko:K15072"	603.534037303553	-0.741072304873968	0.469886004365566	-1.58032189296634	0.114033168639763	0.395725019762133	"SAF1"	"SCF-associated factor 1"	0
"ko:K00004"	5150.78333004203	-1.06500397189703	0.773443680595679	-1.57543680918665	0.115155653598869	0.398079904204071	"BDH, butB"	"(R,R)-butanediol dehydrogenase / meso-butanediol dehydrogenase / diacetyl reductase [EC:1.1.1.4 1.1.1.- 1.1.1.303]"	0
"ko:K00873"	94705.2690803533	0.724654083474146	0.46095893842784	1.57571893534488	0.115090591630387	0.398079904204071	"PK, pyk"	"pyruvate kinase [EC:2.7.1.40]"	0
"ko:K01483"	1228.16665342296	-0.838800310774835	0.52646077113974	-1.57348669644535	0.115606166377504	0.39861124889599	"allA"	"ureidoglycolate lyase [EC:4.3.2.3]"	0
"ko:K10364"	1128.09330320701	-0.40653056746709	0.258336105453742	-1.57364850168396	0.115568733681931	0.39861124889599	"CAPZA"	"F-actin-capping protein subunit alpha"	0
"ko:K20498"	422.648705582024	-0.368442647870302	0.474835526678891	-1.57238718321064	0.11586078485554	0.398977010412795	"DSD1"	"D-serine ammonia-lyase [EC:4.3.1.18]"	0
"ko:K14537"	1123.33166793892	1.02707051513012	0.651441200168942	1.57115555776017	0.116146520253367	0.399448851985332	"NUG2, GNL2"	"nuclear GTP-binding protein"	0
"ko:K13107"	40.0476266370248	0.224767023245378	0.474288439282325	1.56947184906995	0.11653803393048	0.400282812195996	"RBMX2, IST3"	"RNA-binding motif protein, X-linked 2"	0
"ko:K03861"	17.6575629909023	-0.313734931914734	0.473645597730029	-1.56800067137622	0.116880975665248	0.400948021247581	"PIGP, GPI19, DSCR5"	"phosphatidylinositol N-acetylglucosaminyltransferase subunit P"	0
"ko:K01940"	15275.342356203	-0.428486423586538	0.272763166201529	-1.5672295518305	0.117061045280721	0.401053530132673	"argG, ASS1"	"argininosuccinate synthase [EC:6.3.4.5]"	0
"ko:K10842"	564.949514566206	-0.456184767195566	0.291699075340854	-1.56581472558568	0.117391997817095	0.401675039664608	"MNAT1"	"CDK-activating kinase assembly factor MAT1"	0
"ko:K00995"	297.727849647565	-0.527460686543081	0.337403227570006	-1.5621258517104	0.118258343882999	0.402779137156464	"pgsA, PGS1"	"CDP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase [EC:2.7.8.5]"	0
"ko:K02154"	10062.2025051518	-0.215717614915086	0.138020398282956	-1.56266502078049	0.118131405967756	0.402779137156464	"ATPeV0A, ATP6N"	"V-type H+-transporting ATPase subunit a"	0
"ko:K05545"	282.0078266538	0.570598759733786	0.364611558978631	1.56362846082567	0.117904847035783	0.402779137156464	"DUS4"	"tRNA-dihydrouridine synthase 4 [EC:1.3.1.90]"	0
"ko:K07126"	1850.09187620844	-0.205490443450243	0.131571343542009	-1.5618874855985	0.118314497102178	0.402779137156464	"K07126"	"uncharacterized protein"	0
"ko:K00383"	3180.8894316518	-0.530868112960317	0.339829309630818	-1.5602266465895	0.118706330761581	0.403091282459679	"GSR, gor"	"glutathione reductase (NADPH) [EC:1.8.1.7]"	0
"ko:K06287"	436.160626635532	-0.497534541054199	0.318716847805055	-1.56073984038759	0.118585146981811	0.403091282459679	"yhdE"	"nucleoside triphosphate pyrophosphatase [EC:3.6.1.-]"	0
"ko:K00459"	414.78899369308	-0.785051789970069	0.508039839768968	-1.55776709905622	0.119288467907352	0.404046437325534	"ncd2, npd"	"nitronate monooxygenase [EC:1.13.12.16]"	0
"ko:K03352"	203.581825184554	-0.333931854590575	0.214286590560707	-1.55795701615128	0.119243437895866	0.404046437325534	"APC5, ANAPC5"	"anaphase-promoting complex subunit 5"	0
"ko:K00787"	16909.1488198137	-0.199356871421204	0.128342999023278	-1.55494289517783	0.119959670133891	0.405159530714782	"FDPS"	"farnesyl diphosphate synthase [EC:2.5.1.1 2.5.1.10]"	0
"ko:K02954"	79.6245594402636	0.166903950247407	0.47456846643177	1.55532524436717	0.119868628040182	0.405159530714782	"RP-S14, MRPS14, rpsN"	"small subunit ribosomal protein S14"	0
"ko:K04393"	1466.2966232791	-0.633523965573837	0.408135757331039	-1.55379260913858	0.120233894079188	0.405159530714782	"CDC42"	"cell division control protein 42"	0
"ko:K11825"	615.870680230524	-0.265998467782583	0.171218705981776	-1.55405260917395	0.120171868139428	0.405159530714782	"AP2B1"	"AP-2 complex subunit beta-1"	0
"ko:K14013"	1291.40244363147	-0.390037400406381	0.251177557199529	-1.55321701524697	0.120371297658375	0.405159530714782	"UBX2, SEL1"	"UBX domain-containing protein 2"	0
"ko:K11251"	5964.86638918945	0.407122976634194	0.260092512931546	1.55020617716049	0.121092037680905	0.40707536071453	"H2A"	"histone H2A"	0
"ko:K14154"	1467.85470426036	-0.39067367719684	0.252906880113128	-1.54607579876561	0.122086262824572	0.408384415349316	"THI6"	"thiamine-phosphate diphosphorylase / hydroxyethylthiazole kinase [EC:2.5.1.3 2.7.1.50]"	0
"ko:K14571"	620.776978548083	0.939672046456145	0.604901085923814	1.54606194854644	0.12208960741828	0.408384415349316	"RIX7, NVL"	"ribosome biogenesis ATPase"	0
"ko:K15154"	290.025262503046	-0.11838533212811	0.513022843971908	-1.54783333705491	0.121662427913497	0.408384415349316	"MED2"	"mediator of RNA polymerase II transcription subunit 2"	0
"ko:K20346"	259.365293194718	-0.204643324185734	0.531475460660123	-1.54682378764197	0.12190574251226	0.408384415349316	"TMED4_9_11"	"p24 family protein alpha"	0
"ko:K22211"	10440.4079882052	-0.967661990993076	0.634270677980886	-1.54506517016532	0.122330500648298	0.408681249678268	"GLX3, HSP31"	"D-lactate dehydratase [EC:4.2.1.130]"	0
"ko:K18752"	1565.43389929519	0.447142041882201	0.289604043878312	1.5436289551711	0.122678246289775	0.409333875197934	"TNPO1, IPO2, KPNB2"	"transportin-1"	0
"ko:K14304"	959.541612891271	0.536053164191329	0.347516006420845	1.54233973016195	0.12299105909675	0.409868467411751	"NUP85"	"nuclear pore complex protein Nup85"	0
"ko:K00228"	4029.90084179925	0.622882541333722	0.401393870609737	1.54128006276226	0.123248639057059	0.410217899017671	"CPOX, hemF"	"coproporphyrinogen III oxidase [EC:1.3.3.3]"	0
"ko:K18327"	174.26617551837	0.333521724536579	0.51311199154867	1.54000555114691	0.123559000309182	0.410741924295126	"REXO4, REX4"	"RNA exonuclease 4 [EC:3.1.-.-]"	0
"ko:K00062"	714.64224455037	-0.753296630694176	0.486311897051637	-1.53570235942035	0.124611396147796	0.411172026131878	"ARA2"	"D-arabinose 1-dehydrogenase [EC:1.1.1.116]"	0
"ko:K01893"	4363.88028527971	0.623342729803758	0.405561227740259	1.53631787766647	0.124460436930492	0.411172026131878	"NARS, asnS"	"asparaginyl-tRNA synthetase [EC:6.1.1.22]"	0
"ko:K01934"	14.2857455160771	0.661678380343582	0.472918374314444	1.53576018015631	0.124597209221658	0.411172026131878	"MTHFS"	"5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]"	0
"ko:K03062"	3448.22077543567	-0.315149018071368	0.205231440925008	-1.53699687742613	0.124294074038423	0.411172026131878	"PSMC1, RPT2"	"26S proteasome regulatory subunit T2"	0
